start	end	spacer	repeat_unit
2995684	2995699	6	5
2995904	2995920	7	5
2995915	2995929	5	5
2995925	2995937	3	5
2996337	2996351	5	5
2996348	2996364	5	6
2996728	2996744	7	5
2997111	2997132	8	7
2997190	2997205	6	5
2997396	2997408	3	5
2997453	2997470	8	5
2997486	2997498	1	6
2997614	2997631	6	6
2997640	2997659	2	9
2997717	2997729	1	6
2997754	2997768	3	6
2997780	2997797	6	6
2997801	2997813	3	5
2997831	2997846	6	5
2997857	2997872	6	5
2997864	2997881	6	6
2997878	2997890	3	5
2998092	2998107	6	5
2998676	2998689	4	5
2998683	2998699	5	6
2999016	2999032	3	7
2999137	2999154	8	5
2999345	2999361	7	5
2999503	2999518	6	5
2999571	2999583	3	5
2999734	2999749	6	5
2999754	2999773	8	6
3000289	3000303	5	5
3000584	3000604	7	7
3000617	3000634	8	5
3000624	3000639	6	5
3000734	3000751	8	5
3001186	3001203	8	5
3001306	3001325	8	6
3001867	3001884	8	5
3001918	3001930	1	6
3001988	3002005	8	5
3002907	3002920	4	5
3003100	3003114	5	5
3003341	3003358	8	5
3003425	3003439	5	5
3003665	3003681	7	5
3003737	3003754	8	5
3003975	3003998	0	12
3004076	3004095	8	6
3004468	3004481	2	6
3004540	3004557	8	5
3004812	3004826	3	6
3004945	3004961	7	5
3005116	3005128	1	6
3005166	3005181	6	5
3005202	3005214	3	5
3005468	3005483	6	5
3005609	3005623	5	5
3005778	3005791	4	5
3005801	3005816	6	5
3005879	3005903	7	9
3005901	3005914	4	5
3005967	3005979	3	5
3006275	3006290	6	5
3006399	3006411	3	5
3006562	3006576	5	5
3006791	3006808	6	6
3006891	3006906	6	5
3006893	3006907	5	5
3007145	3007160	6	5
3007306	3007320	5	5
3007360	3007376	1	8
3007459	3007480	8	7
3007479	3007494	6	5
3007589	3007604	6	5
3007598	3007613	0	8
3007616	3007632	7	5
3007697	3007709	3	5
3007707	3007723	5	6
3007746	3007762	7	5
3007785	3007799	3	6
3007838	3007856	7	6
3008369	3008381	1	6
3008460	3008474	5	5
3008620	3008636	5	6
3008782	3008799	8	5
3009045	3009061	7	5
3009098	3009112	5	5
3009250	3009266	7	5
3009365	3009379	3	6
3009392	3009406	1	7
3009413	3009432	8	6
3009520	3009534	5	5
3009634	3009651	8	5
3009969	3009982	0	7
3009993	3010012	4	8
3010363	3010377	5	5
3010476	3010490	5	5
3010894	3010906	3	5
3011550	3011571	8	7
3011741	3011758	8	5
3011854	3011871	8	5
3012015	3012028	4	5
3012654	3012669	6	5
3012718	3012734	7	5
3012721	3012743	7	8
3012932	3012944	1	6
3013121	3013138	6	6
3013165	3013182	6	6
3013254	3013271	8	5
3013264	3013281	8	5
3013388	3013403	6	5
3013424	3013438	5	5
3013447	3013463	7	5
3013530	3013544	5	5
3013751	3013764	4	5
3014052	3014066	5	5
3014176	3014191	6	5
3014186	3014205	8	6
3014269	3014283	5	5
3014399	3014413	3	6
3014579	3014595	7	5
3014718	3014733	6	5
3014959	3014976	8	5
3015077	3015091	1	7
3015232	3015245	4	5
3015254	3015269	2	7
3015431	3015446	6	5
3015449	3015461	3	5
3015484	3015497	2	6
3015527	3015544	8	5
3015539	3015555	7	5
3015577	3015591	3	6
3015786	3015800	1	7
3015789	3015803	1	7
3015893	3015908	6	5
3016162	3016179	6	6
3016544	3016561	8	5
3016707	3016719	3	5
3016798	3016815	8	5
3017397	3017411	5	5
3017678	3017693	6	5
3017687	3017704	6	6
3018152	3018168	7	5
3018404	3018419	6	5
3018608	3018625	8	5
3018619	3018634	6	5
3018886	3018899	4	5
3018984	3018997	4	5
3019157	3019169	3	5
3019232	3019245	4	5
3019742	3019757	6	5
3019918	3019930	3	5
3020023	3020036	4	5
3020029	3020044	6	5
3020242	3020255	2	6
3020387	3020400	4	5
3020500	3020522	3	10
3020578	3020597	8	6
3021013	3021026	2	6
3021211	3021230	8	6
3021467	3021485	7	6
3021573	3021590	8	5
3021645	3021659	5	5
3021711	3021728	8	5
3021720	3021734	5	5
3021870	3021885	6	5
3021909	3021922	2	6
3021974	3021986	3	5
3022133	3022147	5	5
3022291	3022303	3	5
3022405	3022419	5	5
3022705	3022718	4	5
3022962	3022975	2	6
3023036	3023051	6	5
3023407	3023422	4	6
3023521	3023533	1	6
3023758	3023772	3	6
3024094	3024107	4	5
3024112	3024126	5	5
3024196	3024211	4	6
3024254	3024271	8	5
3024288	3024303	4	6
3024395	3024409	5	5
3024539	3024551	1	6
3024670	3024688	7	6
3024794	3024807	4	5
3024893	3024909	7	5
3024955	3024968	4	5
3025323	3025337	5	5
3025878	3025895	8	5
3025964	3025976	3	5
3026170	3026185	6	5
3026406	3026422	7	5
3026462	3026475	2	6
3026856	3026869	4	5
3027112	3027125	4	5
3027121	3027134	2	6
3027177	3027193	7	5
3027382	3027395	4	5
3027958	3027972	5	5
3027974	3027988	5	5
3028074	3028086	1	6
3028108	3028124	7	5
3028283	3028298	6	5
3028393	3028408	6	5
3028482	3028494	1	6
3028494	3028517	6	9
3028703	3028717	5	5
3028762	3028776	5	5
3028801	3028813	3	5
3028843	3028855	3	5
3028953	3028965	3	5
3029143	3029158	6	5
3029516	3029531	6	5
3029678	3029691	4	5
3030231	3030243	3	5
3030446	3030461	4	6
3030820	3030832	1	6
3030855	3030868	4	5
3031174	3031187	4	5
3031213	3031229	1	8
3031237	3031250	4	5
3031402	3031417	6	5
3031598	3031612	5	5
3031682	3031698	5	6
3032066	3032079	4	5
3032396	3032412	3	7
3032630	3032646	7	5
3032701	3032715	1	7
3032905	3032920	6	5
3033130	3033145	6	5
3033175	3033192	8	5
3033262	3033277	2	7
3033329	3033345	7	5
3033380	3033397	8	5
3033433	3033449	5	6
3033524	3033536	3	5
3033595	3033611	7	5
3033617	3033638	8	7
3033642	3033657	6	5
3033708	3033723	4	6
3033959	3033971	1	6
3034164	3034181	8	5
3034305	3034321	7	5
3034404	3034421	8	5
3034575	3034587	3	5
3034639	3034654	6	5
3035078	3035091	4	5
3035229	3035243	5	5
3035318	3035330	3	5
3035396	3035408	3	5
3035473	3035486	2	6
3035542	3035558	7	5
3035578	3035593	6	5
3035789	3035802	4	5
3035812	3035826	5	5
3036069	3036083	5	5
3036222	3036237	6	5
3036330	3036345	4	6
3036591	3036606	6	5
3036649	3036663	1	7
3037173	3037187	3	6
3037173	3037190	6	6
3037320	3037337	8	5
3037341	3037355	5	5
3037486	3037501	6	5
3037545	3037559	5	5
3037764	3037782	7	6
3037827	3037850	8	8
3037949	3037964	2	7
3038072	3038089	8	5
3038456	3038471	6	5
3038484	3038504	7	7
3038636	3038649	4	5
3038845	3038864	8	6
3038961	3038980	8	6
3039019	3039035	5	6
3039514	3039531	6	6
3039578	3039594	7	5
3039984	3040001	8	5
3040011	3040025	5	5
3040022	3040038	5	6
3040782	3040801	8	6
3041446	3041460	5	5
3041685	3041697	3	5
3041868	3041881	4	5
3042062	3042080	7	6
3042136	3042150	3	6
3042286	3042300	5	5
3042303	3042331	7	11
3042330	3042343	4	5
3042449	3042462	4	5
3042545	3042558	4	5
3043269	3043290	8	7
3043309	3043328	4	8
3043705	3043720	6	5
3044075	3044091	5	6
3044108	3044124	7	5
3044321	3044336	4	6
3044991	3045008	8	5
3045113	3045140	6	11
3045285	3045299	5	5
3045871	3045884	4	5
3045905	3045919	3	6
3046126	3046145	4	8
3046208	3046222	3	6
3046611	3046623	1	6
3046625	3046641	7	5
3046874	3046890	7	5
3047588	3047602	5	5
3047885	3047897	3	5
3047983	3047997	5	5
3048004	3048022	7	6
3048170	3048185	6	5
3048196	3048212	7	5
3048373	3048385	3	5
3048386	3048398	1	6
3048455	3048467	3	5
3048635	3048653	7	6
3048646	3048663	8	5
3048807	3048823	5	6
3048843	3048860	8	5
3048952	3048966	5	5
3049079	3049098	8	6
3049081	3049098	8	5
3049131	3049150	8	6
3049580	3049592	3	5
3049598	3049614	5	6
3049621	3049638	8	5
3049764	3049778	5	5
3049934	3049953	6	7
3050006	3050019	2	6
3050171	3050185	3	6
3050262	3050275	4	5
3050559	3050576	8	5
3050702	3050714	3	5
3050707	3050723	5	6
3050989	3051007	7	6
3051019	3051036	6	6
3051047	3051072	8	9
3051287	3051305	7	6
3051568	3051586	7	6
3051677	3051692	6	5
3051716	3051730	1	7
3052026	3052038	3	5
3052050	3052063	4	5
3052248	3052262	5	5
3052349	3052364	6	5
3052526	3052542	7	5
3052700	3052715	6	5
3052734	3052749	6	5
3053082	3053097	6	5
3053303	3053321	7	6
3053518	3053534	7	5
3053565	3053582	8	5
3053591	3053606	4	6
3053900	3053916	3	7
3054181	3054197	5	6
3054554	3054571	8	5
3054689	3054705	7	5
3054760	3054772	1	6
3055052	3055066	5	5
3055560	3055572	3	5
3055649	3055665	5	6
3055953	3055969	7	5
3056035	3056048	4	5
3056071	3056085	5	5
3056114	3056126	3	5
3056114	3056134	3	9
3056412	3056427	6	5
3056755	3056768	4	5
3056789	3056812	8	8
3056859	3056876	4	7
3056893	3056910	8	5
3056929	3056950	8	7
3056964	3056987	8	8
3057422	3057434	1	6
3057528	3057542	5	5
3058239	3058255	7	5
3058330	3058347	8	5
3058442	3058457	4	6
3058479	3058493	1	7
3058577	3058591	5	5
3058603	3058616	2	6
3058643	3058661	3	8
3058685	3058698	4	5
3059250	3059263	4	5
3059496	3059513	8	5
3059695	3059712	2	8
3059825	3059839	5	5
3059951	3059968	8	5
3060324	3060339	6	5
3060363	3060375	1	6
3060383	3060396	2	6
3060392	3060407	6	5
3060564	3060580	7	5
3060660	3060680	5	8
3060868	3060883	4	6
3061031	3061046	6	5
3061174	3061188	5	5
3061203	3061217	5	5
3061371	3061383	1	6
3061503	3061515	3	5
3061810	3061825	2	7
3061841	3061853	3	5
3062017	3062033	7	5
3062711	3062728	8	5
3062880	3062899	8	6
3063172	3063184	3	5
3063610	3063623	4	5
3064064	3064079	4	6
3064279	3064295	7	5
3064438	3064450	1	6
3064499	3064512	0	7
3064667	3064684	8	5
3064890	3064903	4	5
3064980	3064993	4	5
3064995	3065010	4	6
3065339	3065353	5	5
3065370	3065382	3	5
3065507	3065520	2	6
3065549	3065561	1	6
3065809	3065830	8	7
3066300	3066318	3	8
3066350	3066363	4	5
3066864	3066876	3	5
3067151	3067166	6	5
3067310	3067333	4	10
3067657	3067669	1	6
3067705	3067721	5	6
3067885	3067902	8	5
3068366	3068381	6	5
3068731	3068747	3	7
3068913	3068938	8	9
3069745	3069759	5	5
3069916	3069930	5	5
3069957	3069971	3	6
3070108	3070124	7	5
3070126	3070138	3	5
3070170	3070186	7	5
3070192	3070209	8	5
3070400	3070412	3	5
3070487	3070501	3	6
3070785	3070797	3	5
3070935	3070950	6	5
3071027	3071045	7	6
3071328	3071341	4	5
3071425	3071442	8	5
3071431	3071450	4	8
3071489	3071502	2	6
3071672	3071687	6	5
3071709	3071727	7	6
3072365	3072377	3	5
3072626	3072643	8	5
3072656	3072672	5	6
3072793	3072811	5	7
3072856	3072871	2	7
3072888	3072904	5	6
3072994	3073009	2	7
3073116	3073132	7	5
3073208	3073221	4	5
3073247	3073260	4	5
3073325	3073338	4	5
3073769	3073783	3	6
3073797	3073814	8	5
3073814	3073827	4	5
3074384	3074403	8	6
3074399	3074413	5	5
3074432	3074445	4	5
3074782	3074797	6	5
3075004	3075016	1	6
3075047	3075062	6	5
3075123	3075138	2	7
3075534	3075551	8	5
3075612	3075628	7	5
3076124	3076143	4	8
3076301	3076320	6	7
3076430	3076443	4	5
3076770	3076782	1	6
3077257	3077270	4	5
3077273	3077285	3	5
3077355	3077374	8	6
3077726	3077743	8	5
3078149	3078166	6	6
3078180	3078197	6	6
3078599	3078611	3	5
3078886	3078904	7	6
3079084	3079096	3	5
3079170	3079182	3	5
3079245	3079258	4	5
3079357	3079371	5	5
3079423	3079435	1	6
3079455	3079471	5	6
3079466	3079479	2	6
3079523	3079543	5	8
3079575	3079590	4	6
3079604	3079629	4	11
3079685	3079701	7	5
3079711	3079724	4	5
3079850	3079865	4	6
3079949	3079963	5	5
3080275	3080290	6	5
3080298	3080313	6	5
3080568	3080580	3	5
3080689	3080705	7	5
3080878	3080891	4	5
3080890	3080905	6	5
3080897	3080914	8	5
3081299	3081315	7	5
3081310	3081322	3	5
3081331	3081345	1	7
3081658	3081671	2	6
3081709	3081725	7	5
3082053	3082066	4	5
3082110	3082123	4	5
3082750	3082765	6	5
3082760	3082778	7	6
3082765	3082778	4	5
3082844	3082860	7	5
3082922	3082935	4	5
3083053	3083067	5	5
3083209	3083225	7	5
3083369	3083383	5	5
3083841	3083857	7	5
3083876	3083889	2	6
3083901	3083916	6	5
3083922	3083939	8	5
3083989	3084006	6	6
3084163	3084177	3	6
3084485	3084502	8	5
3084792	3084806	5	5
3085059	3085072	0	7
3085076	3085090	5	5
3085406	3085422	7	5
3085458	3085472	5	5
3085598	3085612	5	5
3085629	3085643	5	5
3085773	3085792	6	7
3085804	3085816	3	5
3085898	3085911	4	5
3085928	3085944	7	5
3085956	3085978	7	8
3086004	3086018	5	5
3086107	3086120	4	5
3086111	3086128	4	7
3086122	3086137	6	5
3086245	3086259	5	5
3086370	3086389	8	6
3086631	3086650	6	7
3086758	3086775	8	5
3086795	3086811	5	6
3086815	3086829	5	5
3086844	3086860	5	6
3087013	3087028	6	5
3087102	3087117	4	6
3087169	3087183	3	6
3087200	3087219	8	6
3087258	3087275	8	5
3087648	3087667	8	6
3087732	3087746	5	5
3087800	3087813	2	6
3087825	3087839	1	7
3087853	3087870	8	5
3087880	3087904	5	10
3088043	3088058	4	6
3088170	3088187	8	5
3088185	3088202	4	7
3088203	3088222	6	7
3088874	3088887	4	5
3089003	3089021	7	6
3089081	3089093	3	5
3089413	3089425	1	6
3089472	3089489	6	6
3089483	3089495	3	5
3089530	3089544	5	5
3089595	3089611	7	5
3089688	3089711	6	9
3089882	3089894	3	5
3089938	3089955	8	5
3089944	3089957	4	5
3090219	3090236	4	7
3090239	3090255	7	5
3090264	3090281	2	8
3090397	3090413	7	5
3090591	3090607	5	6
3090625	3090640	6	5
3090854	3090871	8	5
3090927	3090944	8	5
3090977	3090994	4	7
3091028	3091044	7	5
3091089	3091112	6	9
3091134	3091150	7	5
3091373	3091389	5	6
3091503	3091520	8	5
3091586	3091603	8	5
3091761	3091776	6	5
3091898	3091910	3	5
3092065	3092082	8	5
3092224	3092236	3	5
3092416	3092431	6	5
3092484	3092498	5	5
3092640	3092655	6	5
3092668	3092684	7	5
3092767	3092787	5	8
3092839	3092852	4	5
3093105	3093125	7	7
3093470	3093483	4	5
3093662	3093676	5	5
3093887	3093904	4	7
3093916	3093932	7	5
3094027	3094040	4	5
3094345	3094360	6	5
3094441	3094457	7	5
3094710	3094725	6	5
3094850	3094870	7	7
3094979	3094994	6	5
3095117	3095129	3	5
3095213	3095230	6	6
3095641	3095659	7	6
3095725	3095738	4	5
3096005	3096017	3	5
3096082	3096096	5	5
3096197	3096214	8	5
3096422	3096439	8	5
3096617	3096631	5	5
3096734	3096749	4	6
3097121	3097136	6	5
3097160	3097176	7	5
3097264	3097279	6	5
3097338	3097359	8	7
3097442	3097456	3	6
3097531	3097543	1	6
3097733	3097750	8	5
3097797	3097811	5	5
3097949	3097964	6	5
3098116	3098130	5	5
3098267	3098283	7	5
3098474	3098487	4	5
3098507	3098530	8	8
3098634	3098647	4	5
3099488	3099500	3	5
3099558	3099573	4	6
3099581	3099597	1	8
3099654	3099674	7	7
3099696	3099710	5	5
3100017	3100031	3	6
3100227	3100240	4	5
3100256	3100269	4	5
3100290	3100307	8	5
3100468	3100485	8	5
3100654	3100669	6	5
3100716	3100732	7	5
3100865	3100889	7	9
3100891	3100912	6	8
3100984	3100997	4	5
3101466	3101483	8	5
3101533	3101549	1	8
3101594	3101607	4	5
3101594	3101610	5	6
3101647	3101664	2	8
3102072	3102084	1	6
3102492	3102505	4	5
3102509	3102523	5	5
3102522	3102539	8	5
3102649	3102665	7	5
3103132	3103149	8	5
3103526	3103542	7	5
3103696	3103711	6	5
3103759	3103771	3	5
3103841	3103856	4	6
3104015	3104027	3	5
3104053	3104069	7	5
3104077	3104094	8	5
3104375	3104395	5	8
3104556	3104568	1	6
3104742	3104758	7	5
3104816	3104828	3	5
3104928	3104944	5	6
3104960	3104975	4	6
3105322	3105337	6	5
3105338	3105355	8	5
3105524	3105545	6	8
3105565	3105584	8	6
3105734	3105750	7	5
3105918	3105936	7	6
3106172	3106189	6	6
3106264	3106277	4	5
3107587	3107599	3	5
3107865	3107890	6	10
3108320	3108332	1	6
3108583	3108598	6	5
3108976	3108997	8	7
3109022	3109037	6	5
3109119	3109133	5	5
3109211	3109225	5	5
3109349	3109364	0	8
3109849	3109863	5	5
3109987	3110002	6	5
3110310	3110324	5	5
3110392	3110408	3	7
3110454	3110474	5	8
3110649	3110666	8	5
3110787	3110802	6	5
3110938	3110952	5	5
3111077	3111090	2	6
3111224	3111239	4	6
3111511	3111528	8	5
3111658	3111677	8	6
3111813	3111829	5	6
3111866	3111878	3	5
3111954	3111969	2	7
3112147	3112159	1	6
3112179	3112193	1	7
3112205	3112219	5	5
3112312	3112329	4	7
3112420	3112433	4	5
3112458	3112474	7	5
3112548	3112562	5	5
3112822	3112835	4	5
3112961	3112973	3	5
3113019	3113033	3	6
3113371	3113384	2	6
3113395	3113409	3	6
3113523	3113542	8	6
3113526	3113545	8	6
3113674	3113691	8	5
3113678	3113694	7	5
3113988	3114002	5	5
3114205	3114217	1	6
3114221	3114235	5	5
3114387	3114399	3	5
3114748	3114760	3	5
3114775	3114788	4	5
3114874	3114889	2	7
3114922	3114937	6	5
3115316	3115336	5	8
3115459	3115476	8	5
3115503	3115516	4	5
3115589	3115605	7	5
3115961	3115976	2	7
3116223	3116241	5	7
3116566	3116579	4	5
3116646	3116663	6	6
3116801	3116813	3	5
3117301	3117316	2	7
3117414	3117427	4	5
3117893	3117911	7	6
3117952	3117966	3	6
3118073	3118085	3	5
3118135	3118147	3	5
3118189	3118207	5	7
3118301	3118318	8	5
3118679	3118694	6	5
3119105	3119118	4	5
3119559	3119589	7	12
3119783	3119804	8	7
3119792	3119805	4	5
3120211	3120224	2	6
3120304	3120321	8	5
3120478	3120492	5	5
3120496	3120511	6	5
3120528	3120542	5	5
3120595	3120607	1	6
3120698	3120710	3	5
3120714	3120731	8	5
3120852	3120868	7	5
3121027	3121044	8	5
3121303	3121317	5	5
3121522	3121536	5	5
3122015	3122032	8	5
3122095	3122114	8	6
3122271	3122287	7	5
3122298	3122313	6	5
3122549	3122566	8	5
3122554	3122568	5	5
3122569	3122583	3	6
3122771	3122785	3	6
3122851	3122866	0	8
3122910	3122925	6	5
3123024	3123036	3	5
3123030	3123042	3	5
3123058	3123077	6	7
3123107	3123121	5	5
3123669	3123684	6	5
3124032	3124049	6	6
3124111	3124126	4	6
3124303	3124318	4	6
3124407	3124420	0	7
3124923	3124938	4	6
3125158	3125173	6	5
3125361	3125378	8	5
3125650	3125666	7	5
3125831	3125848	8	5
3125864	3125878	5	5
3126115	3126130	6	5
3126281	3126294	4	5
3126602	3126618	5	6
3126638	3126657	8	6
3126947	3126960	2	6
3127195	3127207	3	5
3127544	3127557	4	5
3127616	3127632	7	5
3127800	3127818	7	6
3127858	3127872	5	5
3127961	3127981	7	7
3128169	3128183	5	5
3128174	3128188	5	5
3128177	3128196	8	6
3128198	3128211	4	5
3128401	3128420	8	6
3128641	3128655	5	5
3129102	3129116	5	5
3129331	3129346	6	5
3129411	3129427	5	6
3129486	3129505	8	6
3129699	3129711	3	5
3129713	3129726	4	5
3129780	3129796	7	5
3130076	3130088	3	5
3130271	3130286	4	6
3130310	3130325	6	5
3130345	3130362	8	5
3130545	3130557	3	5
3130779	3130796	8	5
3130867	3130880	4	5
3130951	3130966	4	6
3131034	3131046	3	5
3131072	3131086	5	5
3131475	3131490	6	5
3131514	3131535	2	10
3131532	3131547	6	5
3131589	3131605	7	5
3131783	3131797	5	5
3132007	3132019	3	5
3132087	3132104	8	5
3132249	3132262	4	5
3132378	3132391	4	5
3133405	3133417	3	5
3133601	3133617	5	6
3133829	3133845	7	5
3133912	3133925	4	5
3134032	3134046	5	5
3134099	3134115	7	5
3134367	3134384	8	5
3134378	3134394	7	5
3134450	3134466	7	5
3134479	3134494	6	5
3134518	3134537	8	6
3134551	3134564	4	5
3135349	3135364	2	7
3135501	3135513	3	5
3135689	3135703	5	5
3136208	3136225	6	6
3136451	3136467	7	5
3136452	3136467	4	6
3136583	3136596	4	5
3136590	3136604	1	7
3136609	3136626	8	5
3136613	3136647	5	15
3136707	3136726	8	6
3136770	3136785	6	5
3136852	3136867	6	5
3137887	3137899	3	5
3137950	3137962	1	6
3138045	3138061	5	6
3138158	3138170	3	5
3138216	3138229	4	5
3138435	3138451	7	5
3138780	3138796	7	5
3139121	3139133	1	6
3139187	3139204	8	5
3139278	3139292	5	5
3139677	3139690	4	5
3139774	3139789	6	5
3139864	3139879	6	5
3139913	3139928	4	6
3139933	3139945	3	5
3140096	3140113	8	5
3140149	3140164	6	5
3140191	3140216	6	10
3140270	3140291	8	7
3140343	3140361	3	8
3140622	3140643	6	8
3140811	3140828	8	5
3140851	3140872	6	8
3140890	3140904	5	5
3140978	3140996	5	7
3141021	3141034	4	5
3141113	3141129	7	5
3141230	3141247	4	7
3141475	3141492	6	6
3141481	3141496	6	5
3141560	3141572	3	5
3141612	3141628	7	5
3141670	3141687	0	9
3141688	3141701	4	5
3141777	3141791	3	6
3142378	3142392	5	5
3142416	3142429	4	5
3142458	3142471	4	5
3142517	3142529	3	5
3142866	3142883	8	5
3142919	3142934	4	6
3143007	3143020	4	5
3143114	3143130	5	6
3143183	3143196	2	6
3143211	3143227	7	5
3143337	3143349	3	5
3143394	3143412	7	6
3143645	3143659	5	5
3143669	3143682	2	6
3143838	3143853	4	6
3144152	3144168	1	8
3144468	3144485	8	5
3144557	3144574	8	5
3144716	3144731	6	5
3144797	3144810	4	5
3144901	3144913	3	5
3145076	3145093	8	5
3145504	3145521	8	5
3145825	3145840	6	5
3145898	3145911	2	6
3146295	3146315	7	7
3146698	3146713	6	5
3146754	3146769	6	5
3146750	3146775	4	11
3146756	3146771	6	5
3146784	3146801	8	5
3147149	3147166	8	5
3147581	3147597	7	5
3147857	3147869	1	6
3147935	3147950	4	6
3148018	3148033	6	5
3148307	3148321	3	6
3148619	3148637	7	6
3148891	3148903	3	5
3148949	3148969	5	8
3148954	3148966	3	5
3148970	3148985	6	5
3149223	3149238	6	5
3149901	3149918	8	5
3149901	3149915	3	6
3150324	3150337	4	5
3150408	3150422	5	5
3150551	3150579	7	11
3150693	3150712	8	6
3150859	3150875	7	5
3151116	3151130	5	5
3151375	3151387	3	5
3151396	3151409	2	6
3151741	3151754	4	5
3151800	3151812	3	5
3151947	3151966	4	8
3152106	3152118	3	5
3152320	3152337	8	5
3152367	3152383	7	5
3152545	3152561	5	6
3152579	3152600	8	7
3152673	3152691	7	6
3152707	3152720	4	5
3152735	3152752	8	5
3152948	3152963	6	5
3153004	3153020	5	6
3153270	3153289	8	6
3153309	3153323	5	5
3153482	3153507	8	9
3153597	3153613	7	5
3153670	3153682	3	5
3153794	3153811	8	5
3153917	3153929	3	5
3153920	3153937	8	5
3154021	3154036	4	6
3154233	3154258	6	10
3154367	3154383	7	5
3154402	3154416	1	7
