"TF-Condition-#","Start Position","End Position","MACE S/N","Closest gene","Operon"
"H-NS-expo-917","4078968","4078997","2.01","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiE</a>"
"H-NS-expo-918","4079032","4079042","3.16","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiE</a>"
"H-NS-expo-919","4079082","4079115","2.29","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiE</a>"
"H-NS-expo-920","4079197","4079222","2.42","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiE</a>"
"H-NS-expo-921","4079301","4079335","1.74","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiF,yiiE</a>"
"H-NS-expo-922","4079416","4079456","1.39","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiF,yiiE</a>"
"H-NS-expo-923","4086838","4086869","1.16","fdhD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027749&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiG</a>"
"H-NS-expo-924","4086928","4086935","1.3","yiiG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027749&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiG</a>"
"H-NS-expo-925","4220467","4220493","1.04","arpA",""
"H-NS-expo-926","4220534","4220566","1.29","arpA",""
"H-NS-expo-927","4220565","4220597","1.23","arpA",""
"H-NS-expo-928","4220741","4220746","1.49","arpA",""
"H-NS-expo-929","4220824","4220872","1.16","arpA",""
"H-NS-expo-930","4221011","4221040","1.1","arpA",""
"H-NS-expo-931","4221217","4221265","2.07","arpA",""
"H-NS-expo-932","4221386","4221412","2","arpA",""
"H-NS-expo-933","4221422","4221447","1.75","arpA",""
"H-NS-expo-934","4221557","4221569","1.81","arpA",""
"H-NS-expo-935","4221777","4221800","1.16","arpA",""
"H-NS-expo-936","4221987","4221993","2.02","arpA",""
"H-NS-expo-937","4222080","4222110","3.38","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-938","4222182","4222212","3.97","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-939","4222307","4222338","2.65","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-940","4222359","4222388","2.62","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-941","4222430","4222457","4.03","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-942","4222507","4222536","1.47","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-943","4222654","4222676","1.28","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-944","4222710","4222733","1.85","arpA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027779&organism=ECK12&type=All#OPERON"" target=""_blank"">arpA</a>"
"H-NS-expo-945","4235583","4235613","1.68","yjbE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120029970&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbE,yjbG,yjbF,yjbH</a>"
"H-NS-expo-946","4235648","4235657","1.9","yjbE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120029970&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbE,yjbG,yjbF,yjbH</a>"
"H-NS-expo-947","4235772","4235781","1.72","yjbE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120029970&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbE,yjbG,yjbF,yjbH</a>"
"H-NS-expo-948","4242432","4242441","1.29","xylE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027786&organism=ECK12&type=All#OPERON"" target=""_blank"">xylE</a>"
"H-NS-expo-949","4250615","4250651","1.34","yjbI_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027787&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbI,yjbI_3</a>"
"H-NS-expo-950","4250742","4250767","1.51","yjbI_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027787&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbI,yjbI_3</a>"
"H-NS-expo-951","4250817","4250856","1.99","yjbI_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027787&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbI,yjbI_3</a>"
"H-NS-expo-952","4251010","4251038","3.05","yjbI_3","yjbI_3"
"H-NS-expo-953","4251174","4251203","2.28","yjbI_3","yjbI_3"
"H-NS-expo-954","4251303","4251316","1.95","yjbI_3","yjbI_3"
"H-NS-expo-955","4251490","4251498","4.51","yjbI_3",""
"H-NS-expo-956","4251527","4251575","3.29","yjbI_3",""
"H-NS-expo-957","4251677","4251714","3.84","yjbI_3",""
"H-NS-expo-958","4251748","4251786","3.5","yjbI_3",""
"H-NS-expo-959","4251818","4251842","2.85","yjbI_3",""
"H-NS-expo-960","4251904","4251938","2.4","yjbI_3",""
"H-NS-expo-961","4260206","4260242","3.36","yjbL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbL,yjbM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021095&organism=ECK12&type=All#OPERON"" target=""_blank"">zur</a>"
"H-NS-expo-962","4260375","4260387","3.62","yjbL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbL,yjbM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021095&organism=ECK12&type=All#OPERON"" target=""_blank"">zur</a>"
"H-NS-expo-963","4260475","4260511","5.53","yjbL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbL,yjbM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021095&organism=ECK12&type=All#OPERON"" target=""_blank"">zur</a>"
"H-NS-expo-964","4260622","4260655","3.47","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-965","4260715","4260727","2.69","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-966","4260861","4260899","1.75","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-967","4260972","4261000","1.66","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-968","4261037","4261069","2.05","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-969","4261073","4261101","2.49","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027790&organism=ECK12&type=All#OPERON"" target=""_blank"">yjbM</a>"
"H-NS-expo-970","4261204","4261229","2.29","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027791&organism=ECK12&type=All#OPERON"" target=""_blank"">dusA</a>"
"H-NS-expo-971","4261293","4261335","2.01","yjbM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027791&organism=ECK12&type=All#OPERON"" target=""_blank"">dusA</a>"
"H-NS-expo-972","4261454","4261465","1.45","dusA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027791&organism=ECK12&type=All#OPERON"" target=""_blank"">dusA</a>"
"H-NS-expo-973","4268451","4268482","4.03","aphA",""
"H-NS-expo-974","4268585","4268590","4.39","aphA",""
"H-NS-expo-975","4268670","4268709","2.66","aphA",""
"H-NS-expo-976","4268792","4268827","2.56","yjbS",""
"H-NS-expo-977","4268885","4268912","2.41","yjbS","yjbS"
"H-NS-expo-978","4269092","4269116","1.6","yjbS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027793&organism=ECK12&type=All#OPERON"" target=""_blank"">aphA</a>,yjbS"
"H-NS-expo-979","4276108","4276139","1.07","yjcC",""
"H-NS-expo-980","4281922","4281953","1.76","yjcF",""
"H-NS-expo-981","4282045","4282069","3.19","yjcF",""
"H-NS-expo-982","4282175","4282179","4.39","yjcF",""
"H-NS-expo-983","4282318","4282351","3.78","yjcF",""
"H-NS-expo-984","4282488","4282520","3.15","yjcF",""
"H-NS-expo-985","4282638","4282645","3.35","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-986","4282719","4282757","3.09","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-987","4282840","4282870","3.14","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-988","4282914","4282965","2.56","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-989","4283018","4283038","3.56","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-990","4283123","4283154","1.54","yjcF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027797&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcF</a>"
"H-NS-expo-991","4304446","4304470","1.48","ytcA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027800&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtP,mdtN,ytcA,mdtO</a>"
"H-NS-expo-992","4304483","4304513","1.31","ytcA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027800&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtP,mdtN,ytcA,mdtO</a>"
"H-NS-expo-993","4304613","4304622","1.55","yjcS","ytcA"
"H-NS-expo-994","4306526","4306555","1.22","yjcS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027801&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcS</a>"
"H-NS-expo-995","4306636","4306671","1.21","yjcS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027801&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcS</a>"
"H-NS-expo-996","4306674","4306705","1.28","yjcS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027801&organism=ECK12&type=All#OPERON"" target=""_blank"">yjcS</a>"
"H-NS-expo-997","4310819","4310863","1","alsA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033596&organism=ECK12&type=All#OPERON"" target=""_blank"">alsE,alsA,alsC</a>"
"H-NS-expo-998","4326990","4327015","1.04","crfC","crfC,yjcZ,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027804&organism=ECK12&type=All#OPERON"" target=""_blank"">yjdM</a>"
"H-NS-expo-999","4337840","4337879","1.16","adiY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120011167&organism=ECK12&type=All#OPERON"" target=""_blank"">adiY</a>"
"H-NS-expo-1000","4348761","4348770","1.1","dcuB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009650&organism=ECK12&type=All#OPERON"" target=""_blank"">dcuB,fumB</a>"
"H-NS-expo-1001","4349237","4349260","1.02","dcuB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009650&organism=ECK12&type=All#OPERON"" target=""_blank"">dcuB,fumB</a>"
"H-NS-expo-1002","4360315","4360342","1.33","cadB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009649&organism=ECK12&type=All#OPERON"" target=""_blank"">cadB,cadA</a>"
"H-NS-expo-1003","4360458","4360487","1.09","cadC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009649&organism=ECK12&type=All#OPERON"" target=""_blank"">cadB,cadA</a>"
"H-NS-expo-1004","4361926","4361960","1.03","cadC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009310&organism=ECK12&type=All#OPERON"" target=""_blank"">cadC</a>"
"H-NS-expo-1005","4410191","4410218","1.18","yjfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027825&organism=ECK12&type=All#OPERON"" target=""_blank"">yjfI,yjfJ</a>"
"H-NS-expo-1006","4411985","4411987","0.98","yjfL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027826&organism=ECK12&type=All#OPERON"" target=""_blank"">yjfM,yjfC,yjfL</a>"
"H-NS-expo-1007","4427461","4427506","0.91","yjfZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021090&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfA</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021044&organism=ECK12&type=All#OPERON"" target=""_blank"">yjfZ</a>"
"H-NS-expo-1008","4427566","4427572","1.41","ytfA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021090&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfA</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021044&organism=ECK12&type=All#OPERON"" target=""_blank"">yjfZ</a>"
"H-NS-expo-1009","4427707","4427728","1.13","ytfA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021090&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfA</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021044&organism=ECK12&type=All#OPERON"" target=""_blank"">yjfZ</a>"
"H-NS-expo-1010","4437519","4437553","1.16","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1011","4437635","4437667","1.24","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1012","4437785","4437818","2.21","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1013","4437869","4437898","2.08","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1014","4438019","4438036","1.52","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1015","4438121","4438150","1.95","ytfI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027834&organism=ECK12&type=All#OPERON"" target=""_blank"">ytfI</a>"
"H-NS-expo-1016","4438275","4438304","2.04","ytfI",""
"H-NS-expo-1017","4438333","4438364","1.57","ytfI",""
"H-NS-expo-1018","4438467","4438477","1.2","ytfI",""
"H-NS-expo-1019","4475518","4475552","2.05","yjgL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027845&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgL</a>"
"H-NS-expo-1020","4475571","4475601","1.73","yjgL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027845&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgL</a>"
"H-NS-expo-1021","4475610","4475643","2.1","yjgL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027845&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgL</a>"
"H-NS-expo-1022","4475718","4475758","1.6","yjgL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027845&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgL</a>"
"H-NS-expo-1023","4475821","4475850","2","yjgL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027845&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgL</a>"
"H-NS-expo-1024","4475948","4475973","3.08","yjgL",""
"H-NS-expo-1025","4476096","4476109","4.45","yjgL",""
"H-NS-expo-1026","4476204","4476253","3.8","yjgL",""
"H-NS-expo-1027","4476311","4476329","4.6","yjgL",""
"H-NS-expo-1028","4476357","4476384","3.01","yjgL",""
"H-NS-expo-1029","4476477","4476656","3.71","yjgL",""
"H-NS-expo-1030","4476501","4476541","3.77","yjgL",""
"H-NS-expo-1031","4476581","4476622","3.83","yjgL",""
"H-NS-expo-1032","4476739","4476745","7.4","yjgL",""
"H-NS-expo-1033","4476875","4476909","3.61","yjgL",""
"H-NS-expo-1034","4477053","4477086","3.54","yjgL",""
"H-NS-expo-1035","4477086","4477116","3.63","yjgL",""
"H-NS-expo-1036","4477207","4477230","2.58","yjgL",""
"H-NS-expo-1037","4479612","4479647","2.17","yjgM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021049&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgN</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021048&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgM</a>"
"H-NS-expo-1038","4479698","4479722","2.52","yjgN","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021049&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgN</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021048&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgM</a>"
"H-NS-expo-1039","4479747","4479779","2.89","yjgN","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021049&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgN</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021048&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgM</a>"
"H-NS-expo-1040","4479883","4479907","3.28","yjgN","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021049&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgN</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021048&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgM</a>"
"H-NS-expo-1041","4479968","4479993","2.03","yjgN","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021049&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgN</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021048&organism=ECK12&type=All#OPERON"" target=""_blank"">yjgM</a>"
"H-NS-expo-1042","4480287","4480304","1.68","yjgN",""
"H-NS-expo-1043","4480416","4480448","2.74","yjgN",""
"H-NS-expo-1044","4480536","4480558","2.53","yjgN",""
"H-NS-expo-1045","4480649","4480683","1.14","yjgN",""
"H-NS-expo-1046","4504085","4504120","2.12","yjhB","yjhC,yjhB"
"H-NS-expo-1047","4504139","4504145","1.31","yjhB","yjhC,yjhB"
"H-NS-expo-1048","4504195","4504229","1.77","yjhB","yjhC,yjhB"
"H-NS-expo-1049","4504241","4504264","1.1","yjhB","yjhC,yjhB"
"H-NS-expo-1050","4504980","4504989","3.15","yjhB","yjhC,yjhB"
"H-NS-expo-1051","4505182","4505210","3.49","yjhB","yjhC,yjhB"
"H-NS-expo-1052","4505189","4505205","3.29","yjhB","yjhC,yjhB"
"H-NS-expo-1053","4505357","4505386","1.8","yjhC","yjhC"
"H-NS-expo-1054","4505466","4505497","2.3","yjhC","yjhC"
"H-NS-expo-1055","4505555","4505592","1.16","yjhC","yjhC"
"H-NS-expo-1056","4505619","4505649","1.19","yjhC","yjhC"
"H-NS-expo-1057","4505709","4505740","1.2","yjhC","yjhC"
"H-NS-expo-1058","4539536","4539562","1.87","nanC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125162170&organism=ECK12&type=All#OPERON"" target=""_blank"">nanS,nanM,nanC</a>"
"H-NS-expo-1059","4539564","4539589","1.7","nanC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125162170&organism=ECK12&type=All#OPERON"" target=""_blank"">nanS,nanM,nanC</a>"
"H-NS-expo-1060","4539700","4539735","1.07","nanC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125162170&organism=ECK12&type=All#OPERON"" target=""_blank"">nanS,nanM,nanC</a>"
"H-NS-expo-1061","4540519","4540550","1.61","fimB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009595&organism=ECK12&type=All#OPERON"" target=""_blank"">fimB</a>"
"H-NS-expo-1062","4540765","4540774","1.89","fimB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009595&organism=ECK12&type=All#OPERON"" target=""_blank"">fimB</a>"
"H-NS-expo-1063","4540874","4540891","1.32","fimB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009595&organism=ECK12&type=All#OPERON"" target=""_blank"">fimB</a>"
"H-NS-expo-1064","4540930","4540964","1.57","fimB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009595&organism=ECK12&type=All#OPERON"" target=""_blank"">fimB</a>"
"H-NS-expo-1065","4541720","4541747","1.18","fimE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009722&organism=ECK12&type=All#OPERON"" target=""_blank"">fimE</a>"
"H-NS-expo-1066","4541821","4541864","2.2","fimE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009722&organism=ECK12&type=All#OPERON"" target=""_blank"">fimE</a>"
"H-NS-expo-1067","4541924","4541956","1.22","fimE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009722&organism=ECK12&type=All#OPERON"" target=""_blank"">fimE</a>"
"H-NS-expo-1068","4555573","4555613","1.06","yjiC",""
"H-NS-expo-1069","4555846","4555854","1.11","yjiC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1070","4556137","4556157","1.14","yjiC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1071","4556306","4556314","2.19","yjiC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1072","4556553","4556561","3.11","yjiC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125300300&organism=ECK12&type=All#OPERON"" target=""_blank"">iraD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1073","4556677","4556710","2.53","iraD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125300300&organism=ECK12&type=All#OPERON"" target=""_blank"">iraD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1074","4556790","4556818","1.99","iraD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125300300&organism=ECK12&type=All#OPERON"" target=""_blank"">iraD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021053&organism=ECK12&type=All#OPERON"" target=""_blank"">yjiC</a>"
"H-NS-expo-1075","4577166","4577189","1.59","mcrC",""
"H-NS-expo-1076","4577491","4577522","1.96","mcrC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009098&organism=ECK12&type=All#OPERON"" target=""_blank"">mcrC</a>"
"H-NS-expo-1077","4577557","4577583","1.35","mcrC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009098&organism=ECK12&type=All#OPERON"" target=""_blank"">mcrC</a>"
"H-NS-expo-1078","4603082","4603111","1.34","yjjP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120034111&organism=ECK12&type=All#OPERON"" target=""_blank"">bglJ,yjjQ</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027884&organism=ECK12&type=All#OPERON"" target=""_blank"">yjjP</a>"
"H-NS-expo-1079","4603140","4603186","1.83","yjjP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120034111&organism=ECK12&type=All#OPERON"" target=""_blank"">bglJ,yjjQ</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027884&organism=ECK12&type=All#OPERON"" target=""_blank"">yjjP</a>"
"H-NS-expo-1080","4603327","4603355","1.43","yjjQ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120034111&organism=ECK12&type=All#OPERON"" target=""_blank"">bglJ,yjjQ</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027884&organism=ECK12&type=All#OPERON"" target=""_blank"">yjjP</a>"
"H-NS-expo-1081","4603430","4603465","0.92","yjjQ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120034111&organism=ECK12&type=All#OPERON"" target=""_blank"">bglJ,yjjQ</a>"
